PID,Lot Area,Lot Config,Neighborhood,Bldg Type,Year Built,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,SalePrice
528181060,4590,Inside,NridgHt,Twnhs,2006,Y,1554,2,0,2,6,1,Gd,2,209500
528181070,4590,Inside,NridgHt,Twnhs,2006,Y,1554,2,0,2,6,1,Gd,2,209500
528181080,6442,Inside,NridgHt,TwnhsE,2006,Y,1370,2,0,2,6,1,Gd,2,202500
528186050,7841,Inside,NridgHt,TwnhsE,2005,Y,1577,2,0,2,6,1,Gd,2,280000
528186090,7313,Inside,NridgHt,TwnhsE,2005,Y,1561,2,0,2,6,1,Gd,2,277500
528186120,7820,Inside,NridgHt,TwnhsE,2007,Y,1869,2,0,2,6,1,Gd,2,318061
528186190,6240,Inside,NridgHt,TwnhsE,2006,Y,1324,2,0,2,6,1,Gd,2,221370
528188160,3242,Inside,NridgHt,TwnhsE,2003,Y,1405,2,0,2,6,1,Gd,2,200000
528218010,15810,Inside,Gilbert,1Fam,2007,Y,1496,3,0,3,7,0,,2,181755
528218020,10237,Inside,Gilbert,1Fam,2005,Y,1536,2,1,3,6,1,Gd,2,176000
528218050,10237,Inside,Gilbert,1Fam,2005,Y,1484,2,1,3,8,1,Gd,2,178900
528218100,13204,Inside,Gilbert,1Fam,2006,Y,1458,2,0,3,6,0,,2,168165
528221030,8857,Inside,Gilbert,1Fam,2006,Y,1495,2,1,3,7,1,Gd,2,171925
528221040,9729,Inside,Gilbert,1Fam,2006,Y,1746,2,1,3,6,1,Gd,3,198444
528221050,12216,Corner,Gilbert,1Fam,2005,Y,1326,2,0,3,6,0,,2,203000
528221090,9018,Inside,Gilbert,1Fam,2007,Y,1456,2,1,3,8,1,Gd,2,179540
528222030,8993,Inside,Gilbert,1Fam,2007,Y,1302,2,0,3,6,0,,2,176485
528222040,8899,Inside,Gilbert,1Fam,2007,Y,1340,2,0,3,6,0,,2,181134
528222050,8499,Inside,Gilbert,1Fam,2006,Y,1412,2,1,3,6,1,Gd,2,156932
528222060,8229,Inside,Gilbert,1Fam,2007,Y,1504,2,1,3,6,0,,2,166000
528222080,7713,Inside,Gilbert,1Fam,2007,Y,1456,2,1,3,7,0,,2,177594
528222090,7697,Inside,Gilbert,1Fam,2007,Y,1258,2,0,3,6,0,,2,173500
528228270,3922,Inside,Blmngtn,TwnhsE,2006,Y,1258,2,0,2,6,1,Gd,3,172500
528228275,3922,Inside,Blmngtn,TwnhsE,2006,Y,1402,0,2,2,7,1,Gd,3,194201
528228375,3621,Inside,Blmngtn,TwnhsE,2003,Y,1589,2,0,2,7,1,TA,3,226500
528228555,3710,Inside,Blmngtn,1Fam,2007,Y,1266,2,0,2,6,1,Gd,2,185485
528231010,14572,Corner,Gilbert,1Fam,2004,Y,1530,2,0,3,7,1,Gd,3,259000
528231030,16219,Inside,Gilbert,1Fam,2004,Y,1119,2,0,2,5,0,,2,188500
528235000,11084,Corner,Gilbert,1Fam,2004,Y,1374,2,1,3,8,1,Gd,2,175000
528235160,11796,Inside,Gilbert,1Fam,2004,Y,1959,2,1,4,8,1,Gd,2,215000
528235170,10936,Inside,Gilbert,1Fam,2006,Y,1525,2,1,3,6,1,Gd,2,206580
528240020,8244,Inside,Gilbert,1Fam,2004,Y,1720,2,1,3,7,1,Gd,2,183500
528250010,11950,Corner,Gilbert,1Fam,2003,Y,1394,2,1,3,7,1,TA,2,165500
528250070,7875,Inside,Gilbert,1Fam,2003,Y,1948,2,1,4,8,1,Gd,2,211000
528275035,8063,Inside,Gilbert,1Fam,2000,Y,1690,2,1,3,7,1,TA,2,181000
528275110,8740,Inside,Gilbert,1Fam,2002,Y,1995,2,1,4,8,1,Gd,2,219500
528280110,7917,Inside,Gilbert,1Fam,1999,Y,1647,2,1,3,7,1,TA,2,175000
528280150,9967,Inside,Gilbert,1Fam,2000,Y,1430,2,1,3,8,1,TA,2,170000
528290060,7750,Inside,Gilbert,1Fam,2003,Y,1320,2,1,3,6,0,,2,162000
528290170,9487,Inside,Gilbert,1Fam,2000,Y,1690,2,1,3,7,1,TA,2,187000
528294010,9649,Inside,Gilbert,1Fam,1999,Y,1644,2,1,3,7,1,TA,2,185000
528320050,15623,Corner,NoRidge,1Fam,1996,Y,4476,3,1,4,10,2,TA,3,745000
528322020,12191,Inside,NoRidge,1Fam,1997,Y,2551,2,1,4,8,2,TA,3,384500
528326060,11000,FR2,NoRidge,1Fam,2000,Y,2285,2,1,4,8,1,TA,3,248000
528327060,11400,Inside,NoRidge,1Fam,2001,Y,2633,2,1,2,8,2,Gd,3,466500
528340030,10557,Inside,NoRidge,1Fam,1998,Y,3078,2,1,4,9,1,TA,3,410000
528344020,11002,Inside,NoRidge,1Fam,1998,Y,2582,2,1,4,9,1,TA,3,322500
528348030,10790,Inside,NoRidge,1Fam,1998,Y,2385,2,1,4,8,1,TA,3,252000
528351010,21535,Corner,NoRidge,1Fam,1994,Y,4316,3,1,4,10,2,Ex,3,755000
528354060,9920,CulDSac,NoRidge,1Fam,1996,Y,2013,2,1,3,8,1,TA,2,269790
528354110,11787,Inside,NoRidge,1Fam,1996,Y,2398,2,1,3,8,1,TA,3,315750
528358040,9950,Inside,NoRidge,1Fam,1995,Y,2520,2,1,4,9,1,TA,3,290000
528364110,12257,Inside,NoRidge,1Fam,1995,Y,2531,2,1,4,9,1,TA,3,290000
528366050,12692,Inside,NoRidge,1Fam,1992,Y,3228,3,0,4,10,1,Gd,2,430000
528366070,11762,Inside,NoRidge,1Fam,1992,Y,2202,2,1,4,9,1,TA,2,263000
528376010,9044,Inside,NoRidge,1Fam,1996,Y,2538,2,1,4,8,1,TA,3,330000
528427040,9910,Inside,Somerst,1Fam,2007,Y,1369,2,0,3,5,0,,2,213133
528427100,11830,Inside,Somerst,1Fam,2007,Y,1542,2,0,3,6,1,Gd,3,260261
528429090,11670,Corner,Somerst,1Fam,2006,Y,1905,2,0,3,8,1,Gd,3,320000
528429110,15256,CulDSac,Somerst,1Fam,2007,Y,1464,2,0,3,6,0,,3,282922
528431030,10612,Inside,Somerst,1Fam,2006,Y,1534,2,0,3,7,1,Gd,2,215000
528431040,12291,Inside,Somerst,1Fam,2007,Y,1966,2,0,1,6,1,Gd,3,419005
528431050,13501,Corner,Somerst,1Fam,2006,Y,1636,2,0,3,8,1,Gd,3,255000
528431110,9986,Inside,Somerst,1Fam,2006,Y,1795,2,0,2,7,1,Gd,3,147000
528435010,9965,FR2,Somerst,1Fam,2007,Y,1528,3,2,3,6,1,TA,2,235876
528435040,9416,Inside,Somerst,1Fam,2007,Y,1726,2,0,3,8,1,Gd,3,311872
528435060,9849,Inside,Somerst,1Fam,2007,Y,1689,2,0,3,7,0,,3,248328
528435070,10000,Inside,Somerst,1Fam,2006,Y,1588,2,0,3,7,1,Gd,3,227000
528439040,8847,Inside,Somerst,1Fam,2005,Y,1538,2,0,3,7,0,,2,260000
528439050,9158,Inside,Somerst,1Fam,2007,Y,1496,2,0,3,7,0,,2,225000
528439080,8251,Inside,Somerst,1Fam,2005,Y,1506,2,0,3,7,1,Gd,2,249000
528441080,10084,Inside,Somerst,1Fam,2004,Y,1694,2,0,3,7,1,Gd,2,307000
528445020,9605,Inside,Somerst,1Fam,2006,Y,1977,2,1,3,7,0,,3,250000
528445070,8778,Inside,Somerst,1Fam,2006,Y,1830,2,1,3,7,0,,3,221300
528456190,8640,Inside,Somerst,1Fam,2007,Y,1338,2,0,3,6,0,,2,208900
528456230,9000,Inside,Somerst,1Fam,2006,Y,1335,2,0,3,6,0,,2,210400
528458080,8640,Inside,Somerst,1Fam,2007,Y,1792,2,1,3,8,0,,2,255000
528458090,10411,Corner,Somerst,1Fam,2007,Y,1588,3,0,3,8,0,,2,212109
528458120,9000,Inside,Somerst,1Fam,2006,Y,1959,2,1,3,8,1,Gd,3,270000
528458130,9000,Inside,Somerst,1Fam,2007,Y,2610,2,1,4,11,1,Gd,2,303477
528458150,12217,Inside,Somerst,1Fam,2007,Y,1880,2,1,3,8,1,Gd,3,310013
528477020,11096,Inside,Somerst,1Fam,2006,Y,1656,2,0,3,7,0,,3,249700
528480020,10207,Inside,Somerst,1Fam,2007,Y,1761,3,0,3,7,0,,2,227875
528480180,10440,Corner,Somerst,1Fam,2007,Y,1584,2,0,2,6,1,Gd,2,261329
528482010,11824,Corner,Somerst,1Fam,2006,Y,1685,2,0,2,5,1,Gd,3,253000
528482030,10625,Inside,Somerst,1Fam,2004,Y,2443,2,1,4,9,1,Gd,3,265000
528482090,11143,Corner,Somerst,1Fam,2004,Y,2466,3,0,4,8,1,Gd,2,340000
531363020,7500,Inside,SawyerW,1Fam,2006,Y,1100,1,1,3,6,0,,0,146000
531363040,7500,Inside,SawyerW,1Fam,2006,Y,1143,1,1,3,5,0,,0,147000
531375140,12450,Inside,SawyerW,1Fam,2003,Y,1094,1,0,3,6,0,,2,149000
531376060,7441,Inside,SawyerW,1Fam,2006,Y,1486,2,0,3,7,0,,2,181000
531380110,8462,Inside,SawyerW,1Fam,1994,Y,1721,2,1,3,7,0,,2,201000
531384070,11613,Corner,SawyerW,1Fam,1993,Y,1820,2,1,3,7,0,,2,191750
531385070,8450,Inside,SawyerW,1Fam,2000,Y,1349,2,0,3,6,0,,2,179000
531385130,16196,Inside,SawyerW,1Fam,1998,Y,1494,2,0,3,5,1,Fa,2,215000
531451030,8012,Inside,SawyerW,TwnhsE,1992,Y,1575,2,0,2,5,0,,2,179200
531451150,8012,Inside,SawyerW,TwnhsE,1980,Y,1266,1,1,2,5,2,TA,1,128000
531453140,9180,CulDSac,SawyerW,1Fam,1983,Y,884,1,0,2,5,0,,2,144000
531477040,8400,Inside,SawyerW,Duplex,1977,Y,2020,2,0,4,10,2,TA,2,144000
532353120,6285,Inside,Sawyer,1Fam,1977,Y,894,1,0,2,5,0,,1,120750
532354010,8480,Corner,Sawyer,1Fam,1963,Y,970,1,0,2,5,0,,2,132500
532354060,7420,Inside,Sawyer,1Fam,1962,Y,1057,1,0,3,6,0,,2,132000
532354070,7758,Corner,Sawyer,1Fam,1962,Y,999,1,0,3,6,0,,1,132500
532376040,6970,Corner,Sawyer,1Fam,1961,Y,1120,1,1,3,5,0,,2,129000
532376090,13673,CulDSac,Sawyer,1Fam,1962,Y,1696,1,1,3,8,1,TA,1,143900
532377050,7476,Corner,Sawyer,1Fam,1968,Y,1040,1,1,3,5,0,,2,145000
532377140,9945,Inside,Sawyer,1Fam,1961,Y,988,1,0,3,5,0,,2,128500
532378240,6173,Inside,Sawyer,1Fam,1967,Y,902,1,0,3,6,0,,1,125500
532476080,19522,Inside,Veenker,1Fam,1990,Y,2503,2,1,3,7,1,TA,2,300000
532477040,17542,Inside,Veenker,1Fam,1974,Y,2167,2,1,3,9,2,Gd,2,294000
532479050,10751,CulDSac,Sawyer,1Fam,1974,Y,1037,1,0,2,5,0,,2,129000
532479120,16647,CulDSac,Sawyer,1Fam,1975,Y,1701,2,0,3,6,2,TA,2,171000
532479140,12712,CulDSac,Sawyer,1Fam,1973,Y,1055,1,0,2,5,1,TA,2,147000
533120030,9572,Inside,NoRidge,1Fam,1990,Y,2810,2,1,4,9,1,Ex,2,302000
533130170,10678,Inside,NoRidge,1Fam,1992,Y,2872,2,1,4,9,1,TA,2,285000
533205110,4379,FR2,Somerst,TwnhsE,2004,Y,1378,2,0,2,6,1,Gd,2,214000
533206060,3523,Inside,Somerst,TwnhsE,2006,Y,1151,2,0,2,5,0,,2,166000
533206070,3784,Inside,Somerst,TwnhsE,2006,Y,1565,2,0,2,5,0,,2,193800
533208010,4230,Corner,Somerst,TwnhsE,2006,Y,1352,2,0,2,5,1,Gd,2,208900
533208020,3606,Inside,Somerst,TwnhsE,2006,Y,1352,2,0,2,5,1,Gd,2,194000
533208030,5330,Inside,Somerst,TwnhsE,2006,Y,1550,2,1,2,5,0,,2,207500
533208040,4274,Inside,Somerst,TwnhsE,2006,Y,1241,1,1,1,4,0,,2,199900
533208070,4251,Inside,Somerst,TwnhsE,2006,Y,1250,2,1,2,5,0,,2,164700
533213130,2280,Inside,Somerst,Twnhs,1999,Y,1501,2,1,3,6,1,TA,2,176500
533213140,3230,Corner,Somerst,TwnhsE,1999,Y,1458,2,1,2,5,1,Fa,2,176000
533221030,2117,Inside,Somerst,TwnhsE,2000,Y,1512,2,1,2,4,1,TA,2,168500
533221060,2117,Inside,Somerst,Twnhs,2000,Y,1573,2,1,3,4,0,,2,177000
533221100,2117,Inside,Somerst,Twnhs,2000,Y,1525,2,1,3,5,1,TA,2,177000
533223050,5105,FR2,Somerst,TwnhsE,2004,Y,1102,2,1,2,4,0,,2,148800
533236040,2645,Inside,Somerst,Twnhs,1999,Y,1441,2,1,2,5,0,,2,174000
533241030,7399,Inside,Somerst,1Fam,1997,Y,1950,2,1,3,7,1,TA,2,239000
533242080,7321,Inside,Somerst,1Fam,1999,Y,1358,2,0,3,5,0,,2,204000
533242090,8010,Inside,Somerst,1Fam,2003,Y,2048,2,1,3,8,2,Gd,2,301000
533244040,8413,Inside,Somerst,1Fam,1998,Y,2362,2,1,3,8,2,TA,2,312500
533250190,9466,FR2,Veenker,TwnhsE,1994,Y,1494,1,1,1,5,1,Gd,2,279700
533251110,12000,Inside,Veenker,1Fam,1980,Y,2362,2,1,3,8,1,TA,2,255000
533251130,16157,FR2,Veenker,1Fam,1978,Y,1432,1,1,2,5,1,TA,2,194000
533252130,10768,Corner,Veenker,1Fam,1976,Y,1437,2,0,3,6,1,Fa,2,218000
533253180,3840,Inside,Greens,TwnhsE,1978,Y,1295,1,0,1,4,2,TA,2,213750
533254100,9600,FR2,Veenker,1Fam,1976,Y,1855,2,1,3,7,1,TA,2,187000
533254130,9600,FR2,Veenker,1Fam,1976,Y,1262,2,0,3,6,1,TA,2,181500
533350020,17778,Inside,Veenker,1Fam,1981,Y,2497,2,0,2,7,2,Gd,2,373000
533352075,18890,Inside,Sawyer,Duplex,1977,Y,2620,2,2,4,12,1,TA,2,190000
534104090,7050,Inside,Somerst,1Fam,2001,Y,1929,2,1,3,7,1,TA,2,226000
534125120,11700,Inside,NWAmes,1Fam,1968,Y,1152,1,1,3,7,0,,2,143450
534127080,8000,Inside,NWAmes,1Fam,1970,Y,2411,2,1,4,8,1,Po,2,240050
534127140,8723,Inside,NWAmes,1Fam,1969,Y,1082,1,0,3,6,0,,2,162500
534127260,11700,Corner,NWAmes,1Fam,1968,Y,1295,1,1,3,6,0,,2,164000
534128090,11358,Corner,NWAmes,1Fam,1972,Y,1610,2,0,3,8,1,TA,2,185000
534151090,9547,Inside,NWAmes,1Fam,1993,Y,1594,2,0,2,6,1,TA,2,188500
534151180,10530,Inside,NWAmes,1Fam,1993,Y,2075,2,1,3,8,1,Gd,2,255000
534175010,11500,Corner,NWAmes,Duplex,1976,Y,1680,2,0,4,8,0,,2,136905
534176140,10738,Corner,NWAmes,1Fam,1966,Y,1093,2,0,3,6,1,Fa,2,158500
534177210,9600,Inside,NWAmes,1Fam,1973,Y,1242,1,1,3,6,1,TA,2,175500
534178010,10800,Inside,NWAmes,1Fam,1963,Y,1052,1,0,3,6,0,,1,127000
534201040,8050,Inside,NAmes,1Fam,1967,Y,1107,1,0,3,5,0,,1,127000
534202030,10355,Corner,NAmes,1Fam,1967,Y,1214,2,0,3,5,1,Fa,1,143000
534204120,10289,Inside,NAmes,1Fam,1965,Y,1073,1,1,3,6,0,,2,156000
534252040,9503,Inside,NAmes,1Fam,1958,Y,1344,1,0,2,6,1,TA,1,144000
534252060,10624,Inside,NAmes,Duplex,1964,Y,1728,2,0,6,10,0,,1,119000
534252070,10899,Inside,NAmes,Duplex,1964,N,1224,2,0,2,8,0,,3,103000
534252110,12342,Inside,NAmes,1Fam,1960,Y,1422,1,0,3,6,1,TA,1,139900
534275170,12772,CulDSac,NAmes,1Fam,1960,Y,958,1,0,2,5,0,,1,151500
534275220,8892,Inside,NAmes,1Fam,1960,Y,1065,1,1,3,6,0,,2,126500
534276070,10482,Inside,NAmes,1Fam,1958,Y,1138,1,0,3,6,0,,1,145000
534276160,7535,Inside,NAmes,1Fam,1958,Y,912,1,0,2,5,0,,1,120000
534276180,7450,Inside,NAmes,1Fam,1956,Y,1074,1,0,2,6,1,Gd,2,124000
534276290,8339,Inside,NAmes,1Fam,1959,Y,882,1,0,3,5,0,,1,106500
534278150,14357,CulDSac,NAmes,1Fam,1961,Y,1187,1,0,2,6,1,TA,2,140500
534278170,8243,CulDSac,NAmes,1Fam,1961,Y,964,1,0,3,5,1,Fa,2,137500
534278190,8680,Inside,NAmes,1Fam,1960,Y,894,1,0,3,5,0,,1,117600
534401120,8800,Inside,NAmes,1Fam,1966,Y,1200,2,0,3,6,1,TA,2,163500
534401200,9200,Inside,NAmes,1Fam,1965,Y,1042,2,0,3,5,0,,2,161000
534403040,9350,Inside,NAmes,1Fam,1964,Y,1302,2,0,3,7,0,,1,158000
534403290,8800,Inside,NAmes,1Fam,1964,Y,2154,2,1,5,8,1,Gd,2,224500
534403420,11382,Inside,NAmes,1Fam,1964,Y,1374,1,0,3,7,1,TA,1,147000
534425015,22002,Corner,NAmes,1Fam,1959,Y,1652,1,1,3,6,1,Gd,2,200000
534425080,14585,CulDSac,NAmes,1Fam,1960,Y,1429,1,0,3,7,2,Gd,2,181900
534427140,7388,Corner,NAmes,1Fam,1959,Y,1327,1,0,3,7,0,,2,150750
534429030,9842,FR2,NAmes,Duplex,1962,Y,1224,2,0,2,6,0,,2,101800
534430090,8280,Inside,NAmes,1Fam,1950,Y,932,1,0,2,4,1,Gd,1,124000
534431020,12172,Inside,NAmes,1Fam,1940,Y,908,1,0,2,4,0,,2,138500
534450090,5000,Inside,BrkSide,1Fam,1946,N,334,1,0,1,2,0,,0,39300
534450110,5000,Inside,BrkSide,1Fam,1946,N,666,1,0,2,4,0,,0,64500
534451020,3500,Inside,BrkSide,1Fam,1945,N,670,1,0,2,4,0,,0,64000
534453080,5175,Inside,BrkSide,1Fam,1958,Y,808,1,0,2,5,0,,1,112000
534475170,9500,Corner,NAmes,1Fam,1964,Y,1977,1,1,4,9,1,TA,2,165000
534476080,9600,Inside,NAmes,1Fam,1955,Y,1150,1,0,2,6,0,,1,144000
534478140,11345,Corner,NAmes,Duplex,1948,Y,1920,2,0,4,10,0,,2,137000
534479120,9492,Inside,NAmes,1Fam,1941,Y,1376,1,0,3,6,1,Gd,1,105000
534479140,9480,Inside,NAmes,1Fam,1942,Y,1644,1,1,3,7,2,Gd,1,146500
535101150,8668,Corner,NAmes,Duplex,1968,Y,1560,2,0,4,8,0,,3,126000
535102010,10050,Inside,NAmes,1Fam,1966,Y,1280,2,0,3,6,1,TA,2,175000
535105110,9600,Inside,NAmes,1Fam,1961,Y,1254,1,0,3,6,1,Gd,2,158500
535106140,10150,Inside,NAmes,1Fam,1958,Y,912,1,0,2,5,0,,1,114500
535106180,11344,Inside,NAmes,1Fam,1958,Y,1524,1,1,3,7,0,,1,144000
535126180,18450,Inside,NAmes,1Fam,1965,Y,2380,2,1,3,7,1,Po,2,129000
535151020,8760,Inside,NAmes,1Fam,1957,Y,936,1,0,2,4,0,,1,141000
535151100,6860,Inside,NAmes,1Fam,1956,Y,1008,1,0,3,6,0,,1,131000
535151110,8250,Corner,NAmes,1Fam,1963,Y,1053,1,0,3,6,0,,2,142100
535152060,8176,Inside,NAmes,1Fam,1958,Y,1056,1,0,3,6,0,,1,139000
535154080,9750,Inside,NAmes,1Fam,1958,Y,1442,1,1,4,7,0,,1,157900
535155110,9250,Corner,NAmes,1Fam,1954,Y,1056,1,0,3,6,0,,1,139400
535176070,11988,Corner,NAmes,1Fam,1957,Y,1244,1,1,3,6,2,Gd,1,150000
535177020,9100,Inside,NAmes,1Fam,1960,Y,1144,1,0,3,6,1,Gd,1,120000
535177110,9736,Inside,NAmes,1Fam,1957,Y,1721,1,0,4,8,3,TA,2,174850
535179120,9770,Inside,NAmes,1Fam,1957,Y,922,1,0,2,5,0,,1,116000
535180030,10152,Inside,NAmes,1Fam,1956,Y,1048,1,0,3,6,0,,1,135000
535181030,12155,Inside,NAmes,1Fam,1970,Y,1657,2,0,3,7,1,TA,2,163500
535181140,12198,Inside,NAmes,1Fam,1955,Y,1411,1,0,3,7,1,TA,1,130000
535300040,10050,Inside,NAmes,1Fam,1955,Y,1216,1,0,3,5,0,,1,129500
535301060,11556,Inside,NAmes,1Fam,1953,Y,1154,1,1,3,6,0,,1,142000
535301160,8078,Inside,NAmes,Duplex,1958,Y,1560,2,0,4,8,0,,2,128600
535302070,10950,Inside,NAmes,1Fam,1952,Y,948,1,0,2,5,0,,2,125000
535304170,7942,Inside,NAmes,1Fam,1953,Y,1040,1,0,3,6,0,,1,136000
535305180,8923,Inside,NAmes,1Fam,1953,Y,1008,1,0,2,6,0,,1,134500
535325090,8540,Corner,NAmes,1Fam,1956,Y,925,1,0,3,5,0,,1,127000
535325280,7134,Inside,NAmes,1Fam,1955,Y,1360,1,0,3,6,1,TA,2,130000
535325320,7150,Inside,NAmes,1Fam,1955,Y,1540,1,0,4,7,0,,1,115000
535327160,8400,Corner,NAmes,1Fam,1955,Y,925,1,0,3,5,2,TA,1,116900
535327200,13300,Inside,NAmes,1Fam,1956,Y,928,1,0,2,4,0,,1,132000
535353050,9532,Inside,NAmes,1Fam,1953,Y,1647,1,0,3,6,1,Fa,1,153000
535353130,15783,Inside,OldTown,1Fam,1952,Y,924,1,0,2,6,0,,1,112500
535353160,14190,Inside,OldTown,1Fam,1890,Y,1544,2,0,3,7,0,,0,138000
535354050,9600,Inside,NAmes,1Fam,1949,Y,893,1,0,2,4,0,,2,135000
535354260,12099,Inside,NAmes,1Fam,1953,Y,1728,1,0,3,7,1,Gd,1,156000
535355020,21281,Inside,NAmes,1Fam,1935,Y,3086,3,1,4,9,0,,3,301600
535375130,10134,Inside,OldTown,1Fam,1940,Y,1034,1,0,2,5,0,,1,109000
535376010,5500,Inside,OldTown,1Fam,1956,Y,882,1,0,1,4,0,,0,103200
535378080,10284,Corner,OldTown,1Fam,1925,Y,1281,2,0,1,6,0,,2,128500
535379060,10800,Inside,OldTown,1Fam,1927,Y,968,2,0,4,5,0,,1,64500
535379110,10800,Inside,OldTown,1Fam,1895,Y,1534,1,1,3,6,0,,0,148000
535382150,5400,Corner,OldTown,1Fam,1920,Y,691,1,0,2,4,0,,1,86000
535402140,10090,Inside,NAmes,1Fam,1963,Y,1651,2,0,4,6,2,TA,1,172000
535402180,8700,Inside,NAmes,1Fam,1961,Y,888,1,0,3,5,0,,1,120000
535403030,8300,Inside,NAmes,1Fam,1968,Y,952,1,0,3,5,0,,1,128500
535426130,11606,Inside,NAmes,1Fam,1969,Y,2080,1,2,5,9,2,TA,2,135000
535450190,8064,Corner,NAmes,1Fam,1949,Y,924,1,0,3,6,1,Po,2,122900
535450220,11664,Inside,NAmes,1Fam,1948,Y,1082,1,0,2,5,1,Gd,1,119200
535450310,10496,Inside,NAmes,1Fam,1949,Y,1846,2,0,3,7,1,Gd,1,143000
535451040,7200,Inside,NAmes,1Fam,1950,Y,988,1,0,3,6,0,,1,119000
535451100,7200,Inside,NAmes,1Fam,1950,Y,1238,1,1,3,6,1,TA,1,102000
535451110,7200,Inside,NAmes,1Fam,1950,Y,864,1,0,3,5,0,,2,129000
535452060,7000,Inside,NAmes,1Fam,1960,Y,1134,1,0,2,6,0,,1,135000
535453080,7500,Inside,NAmes,1Fam,1959,Y,1040,1,0,3,6,0,,1,152000
535453150,7315,Inside,NAmes,1Fam,1958,Y,1170,1,0,3,6,1,TA,1,140000
535453180,7903,Inside,NAmes,1Fam,1960,Y,1242,1,1,3,6,0,,1,152000
535457020,8000,Inside,NAmes,1Fam,1960,Y,1377,1,0,3,6,2,TA,1,156500
535457040,8000,Corner,NAmes,Duplex,1961,N,1800,2,0,6,10,0,,0,141000
535457050,7000,Corner,NAmes,1Fam,1961,Y,925,1,0,3,7,0,,1,99000
535476360,9760,Inside,NAmes,1Fam,1964,Y,1851,2,1,3,7,1,Fa,2,187000
535477130,7590,Inside,NAmes,1Fam,1962,Y,1812,2,0,4,8,1,TA,1,169500
535477180,6600,Inside,NAmes,1Fam,1962,Y,864,1,0,2,5,0,,1,125500
535478040,6760,Inside,NAmes,1Fam,1962,Y,936,1,0,3,6,1,Po,1,130000
902100010,6978,Inside,OldTown,1Fam,1926,Y,960,1,0,2,5,0,,2,103000
902105110,9600,Inside,OldTown,1Fam,1910,Y,1432,2,0,2,7,0,,2,132000
902106070,6000,Inside,OldTown,1Fam,1927,Y,1296,1,0,3,6,0,,2,127500
902106120,4480,Corner,OldTown,1Fam,1922,N,1022,1,0,2,4,1,Gd,1,89500
902107050,7200,Inside,OldTown,Duplex,1980,Y,936,1,0,2,4,0,,2,140000
902110010,3153,Inside,OldTown,1Fam,1920,Y,967,1,0,2,5,1,Gd,1,99900
902125120,10800,Inside,OldTown,1Fam,1885,Y,1047,1,0,2,6,0,,1,100000
902128160,7200,Inside,OldTown,1Fam,1940,Y,1072,1,0,2,5,2,Gd,2,130000
902201090,9000,Corner,OldTown,1Fam,1900,Y,1174,1,0,2,6,1,Gd,2,135000
902201130,6000,Inside,OldTown,1Fam,1948,Y,1183,1,1,2,6,0,,1,120000
902202070,5925,Inside,OldTown,1Fam,1937,Y,1131,1,0,2,7,0,,2,89471
902205020,5925,Inside,OldTown,1Fam,1900,N,1141,1,0,3,6,0,,1,85000
902205130,6000,Inside,OldTown,1Fam,1920,Y,960,1,0,2,5,0,,1,108500
902206270,9639,Inside,OldTown,1Fam,1900,Y,1798,2,1,4,7,0,,2,137000
902207010,3880,Inside,OldTown,1Fam,1945,Y,866,1,0,2,4,0,,0,110500
902207150,8520,Inside,OldTown,1Fam,1923,Y,968,1,0,2,5,0,,2,100000
902300020,10337,Inside,OldTown,1Fam,1910,N,1772,2,1,3,7,0,,2,184900
902300040,9863,Inside,OldTown,1Fam,1927,Y,1642,1,1,4,9,1,Gd,1,145000
902301030,9600,Inside,OldTown,1Fam,1925,Y,1472,1,0,3,6,0,,1,125000
902301130,4571,Inside,OldTown,1Fam,1910,Y,1232,1,0,3,6,0,,2,114000
902302150,13600,Inside,OldTown,2fmCon,1900,N,2337,2,0,5,10,0,,2,90000
902303100,8398,Inside,OldTown,1Fam,1910,Y,1650,2,0,3,6,0,,2,144100
902304040,9900,Inside,OldTown,1Fam,1880,Y,2210,2,0,5,8,0,,1,117500
902305010,3600,Inside,OldTown,1Fam,1930,Y,1358,1,1,3,6,1,Gd,1,124500
902330090,13500,Corner,OldTown,1Fam,1879,Y,2454,2,0,3,8,1,Gd,2,185000
902332030,7200,Corner,OldTown,2fmCon,1910,N,2291,2,0,4,9,1,Gd,2,133900
902401030,5400,Corner,OldTown,1Fam,1926,Y,1616,2,0,3,5,0,,1,152000
902404010,8100,Inside,OldTown,1Fam,1948,Y,1559,1,0,2,5,0,,2,153500
902408080,10800,Inside,OldTown,1Fam,1890,Y,2554,1,1,3,8,0,,2,159500
902427040,9439,Inside,OldTown,1Fam,1930,Y,1248,1,0,2,6,0,,1,87000
902427140,8626,Inside,OldTown,1Fam,1956,Y,968,1,0,2,5,0,,1,104500
902427180,11800,Inside,OldTown,1Fam,1949,Y,1382,2,0,1,6,1,TA,1,110000
903201090,6854,Inside,BrkSide,1Fam,1925,N,1060,1,0,1,6,1,Gd,1,136500
903204030,8674,Inside,BrkSide,1Fam,1950,Y,1435,1,0,3,6,0,,1,128250
903205085,8731,Inside,BrkSide,1Fam,1920,Y,1167,1,0,3,6,1,Gd,2,144000
903206170,8737,Inside,BrkSide,1Fam,1923,Y,1635,1,1,3,6,1,Gd,2,210000
